9.999999999999831,6.823815364279803,44.13627000218902,-74.423,39.364
20.00000000000033,6.226191905955649,44.51587802166507,-74.423,39.364
30.00000000000189,5.627061579544578,44.88894101630845,-74.423,39.364
40.00000000000061,5.026358757307502,45.25557140017567,-74.423,39.364
49.99999999999862,4.424020186934221,45.61587721803665,-74.423,39.364
59.99999999999663,3.819984954683955,45.96996231229284,-74.423,39.364
69.99999999999891,3.214194453664156,46.31792648268084,-74.423,39.364
80.00000000000402,2.606592356938711,46.65986563914137,-74.423,39.364
90.00000000000914,1.997124595179721,46.99587194822013,-74.423,39.364
100.0000000000143,1.385739338590134,47.32603397333943,-74.423,39.364
110.0000000000194,0.7723869828363107,47.65043680927139,-74.423,39.364
120.0000000000245,0.1570201387429843,47.96916221112198,-74.423,39.364
130.0000000000267,-0.4604063744886857,48.28228871811937,-74.42300000000002,39.364
140.0000000000176,-1.079935532769715,48.58989177248433,-74.42300000000002,39.364
150.0000000000086,-1.701608107541513,48.89204383364812,-74.42299999999999,39.364
159.9999999999995,-2.325462663339997,49.18881448807174,-74.423,39.364
169.9999999999904,-2.951535552717307,49.48027055489412,-74.423,39.364
179.9999999999813,-3.579860908728461,49.76647618764618,-74.423,39.364
189.9999999999722,-4.210470635186089,50.04749297223423,-74.423,39.364
199.9999999999631,-4.843394394885812,50.32338002139981,-74.423,39.364
209.999999999954,-5.478659596000292,50.59419406584222,-74.27082880383404,39.70039103449762
219.9999999999449,-6.116291376840847,50.85998954218768,-74.11921257766815,40.03230351886724
229.9999999999358,-6.756312589183835,51.12081867797244,-73.96826786133067,40.35956441473735
239.9999999999267,-7.398743780358607,51.37673157380397,-73.81793948111127,40.68233226056332
249.9999999999176,-8.043603174295272,51.6277762828466,-73.6681739858997,41.00075843043859
259.9999999999085,-8.690906651728522,51.87399888778017,-73.51891952896165,41.31498755433136
269.9999999998994,-9.3406677297562,52.11544357536271,-73.37012575759412,41.62515790848369
279.9999999998903,-9.992897540952523,52.35215270872518,-73.22174370998032,41.93140177844528
289.9999999998813,-10.64760481223612,52.58416689751571,-73.07372571862578,42.23384579698301
299.9999999998722,-11.30479584369347,52.81152506600671,-72.92602531981844,42.53261125889232
309.9999999998631,-11.96447448755989,53.03426451926813,-72.77859716860546,42.82781441455779
319.999999999854,-12.626642127563,53.25242100750349,-72.63139695882785,43.11956674393331
329.9999999998449,-13.29129765883043,53.46602878864122,-72.48438134779073,43.40797521246758
339.9999999998358,-13.95843746856857,53.67512068926418,-72.33750788518958,43.69314251036464
349.9999999998267,-14.62805541771591,53.87972816395619,-72.19073494594205,43.97516727644448
359.9999999998176,-15.30014282377562,54.07988135313764,-72.04402166660783,44.25414430775966
369.9999999998085,-15.97468844503311,54.27560913945761,-71.89732788510223,44.5301647560258
379.9999999997994,-16.65167846636133,54.4669392028019,-71.75061408343747,44.80331631183183
389.9999999997903,-17.33109648681551,54.65389807397374,-71.60384133324372,45.07368337751784
399.9999999997812,-18.01292350921802,54.83651118709642,-71.45697124384489,45.34134722953023
409.9999999997721,-18.69713793192918,55.01480293078464,-71.30996591267781,45.60638617100189
419.999999999763,-19.38371554299986,55.18879669812294,-71.16278787786504,45.86887567524017
429.9999999997539,-20.07262951689392,55.35851493549061,-71.01540007276141,46.12888852075502
439.9999999997448,-20.76385041396471,55.52397919026089,-70.86776578230925,46.38649491840006
449.9999999997357,-21.4573461828677,55.68521015740162,-70.71984860104871,46.6417626311699
459.9999999997266,-22.15308216607743,55.84222772500355,-70.57161239264164,46.89475708713655
